key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-249832685,"Interaction between vitamins A and D on growth and metabolic responses of abalone Haliotis discus hannai, Ino",2007,1,1,,,26,1,,"Zhang, WB and Mai, KS and Xu, W and Tan, BP and Ai, QH and Liufu, ZG and Ma, HM and Wang, XJ",,,,,"A 152-day growth experiment was conducted in a recirculated water system to investigate the interaction between vitamins A (retinol) and D (cholecalciferol) on growth and metabolic responses in abalone Haliotis discus hannai Ino. Triplicate groups of juvenile abalone (initial weight: 0.35 +/- 0.03 g; initial shell length: 11.31 +/- 0.25 mm) were fed to satiation one of 16 sernipurified diets containing 0, 1 x 10(3), 1 x 10(5), 1 x 10(6) IU/kg vitamin A and 0, 500, 1 x 10(3) 5 x 10(3) IU/kg vitamin D in a 4 X 4 factorial design. Abalone were weighed and shell-length measured on the 76th day and the 152nd day, respectively. The total specific growth rate (SGR) during the 152 days, neither the SGR in the first 76 days nor in the second 76 days, was significantly influenced by the interaction between vitamins A and D. Dietary vitamins A and D significantly stimulated viscera 25-hydroxyvitarnin D-3 [25(OH)D-3] and 1 alpha,25-dihydroxyvitamin D-3 [1 alpha,25(OH)(2)D-3]contents in a cooperative fashion. Dietary vitamin A generally increased the alkaline phosphatase (AKP) activity in viscera except the excessive supplement (1 x 10(6) IU/kg), which significantly decreased AKP activity. Dietary vitamin D significantly increased AKP activity. Contents of P, not Ca and Mg, in soft body increased with dietary vitamin D supplement. Dietary vitamin A significantly improved contents of lipid and retinol in soft body and viscera, respectively. Meanwhile, dietary vitamin D significantly increased contents of ash and cholecalciferol in soft body and viscera, respectively. Based on these results, interaction between vitamins A and D was expressed in various manners as different indicators were considered, though there was potential antagonism mechanism at molecular level between the two fat-soluble vitamins.","RAYYAN-INCLUSION: {""Rebecca""=>""Included""}",10.2983/0730-8000(2007)26[51:IBVAAD]2.0.CO;2,"",,
rayyan-249832692,Use of probiotic bacteria to improve growth and survivability of farmed New Zealand abalone (Haliotis iris),2014,1,1,,,48,3,,"Hadi, JA and Gutierrez, N and Alfaro, AC and Roberts, RD",,,,,"The effects of two probiotic feeds containing two and three bacterial isolates were evaluated on the growth performance of New Zealand abalone (Haliotis iris). Probiotic bacteria were isolated from the guts of healthy adult abalone. The isolates were screened qualitatively and quantitatively according to their ability to hydrolyse nutrients (i.e. proteins, starch and alginate), produce acid and resist bile salts. Based on the screening results, we developed a multi-strain conglomerate of 2- and 3- probiotic bacterial strains that were supplemented into a commercial abalone feed to use in our experiments. The 2-probiotic conglomerate consisted of Exiguobacterium JHEb1 and Vibrio JH1, and the 3-probiotic conglomerate consisted of Exiguobacterium JHEb1, Vibrio JH1 and Enterococcus JHLDc. The probiotic feeding trial involved abalone juveniles (20-30 mm in maximum shell length). Both probiotic feeds significantly improved abalone growth compared to that of the unsupplemented feed. The 3-probiotic supplemented feed produced a significant shell length increase of 20.9%, a wet weight gain of 19.8% and a five-fold reduction in mortality compared to the controls. The 2-probiotic supplemented feed resulted in significant increases in shell length (15.4%) and reduced mortality (fivefold), but not in weight gain, compared to controls.","RAYYAN-INCLUSION: {""Rebecca""=>""Included""}",10.1080/00288330.2014.909857,"",,
rayyan-249832693,Effects of dietary vitamin A on antioxidant responses of abalone Haliotis discus hannai Ino,2006,1,1,,,25,5,,"Fu, JH and Zhang, WB and Mai, KS and Feng, XN and Xu, W and Liufu, ZG and Tan, BP",,,,,"A 240 d growth experiment was conducted in a re-circulated water system to investigate the effects of dietary vitamin A on growth and antioxidant responses of abalone Haliotis discus hannai Ino. Triplicate groups of juvenile abalone [initial mass was (0.96 +/- 0.02) g, shell length was (17.70 +/- 0.06) mm] were fed to satiation one of three semi-purified diets containing 0, 1 x 10(3), 1 x 10 6 IU vitamin A per kilogram diet, respectively. Results showed that the daily increment in shell length (DISL) of abalone in the treatment with 1 x 10(3) IU vitamin A per kilogram diet was significantly higher than that with 0 or 1 x 10(6) IU vitamin A per kilogram supplementation (P < 0.05). Vitamin A deficiency (0 IU/kg) significantly elevated the activities of superoxide dismutase (SOD), glutathione peroxidase (GPX) and glutathione reductase (GR) in the viscera of abalone (P < 0.05). In muscle, the effects of vitamin A deficiency on SOD and GPX activities were the same as those in viscera, however, the activity of GR significantly decreased (P < 0.05). Vitamin A deficiency significantly decreased the ratio of CAT to SOD (catalase/superoxide dismutase) in viscera (P < 0.05). Nevertheless, it significantly decreased the ratio of GR to GPX in muscle (P < 0.05). Compared with the supplement of 1 x 10(3) IU vitamin A per kilogram, excessive vitamin A (1 x 10(6) IU/kg) had no significant effects on the activities of CAT, SOD and glutathione-S-transferase (GST) (P > 0.05), but significantly elevated GPX and GR activities in viscera (P < 0. 05). In muscle, the activities of CAT, SOD, GPX, GST and GR were significantly decreased by the excessive dietary vitamin A supplement (P < 0.05). Compared with the supplement of 1 x 10(3) IU vitamin A per kilogram, vitamin A-excessive had no significant effect on the value of ratio of CAT to SOD either in viscera or in muscle (P > 0.05). The ratio of GR to GPX was significantly decreased in viscera, but significantly elevated in muscle in the vitamin A-excessive group (P < 0.05). In conclusion, optimum supplement of vitamin A (1 x 10(3) IU/kg) was beneficial for abalone to maintain maximum growth and antioxidant system. Hypo- or hyper-vitaminosis A would decrease growth and the efficiency of scavenging reactive oxygen species (ROS) of abalone.","RAYYAN-INCLUSION: {""Rebecca""=>""Excluded""} | USER-NOTES: {""Rebecca""=>[""Not available online - Full-text requested from authors""]}",,"",,
rayyan-249832696,"Dietary pantothenic acid requirement of juvenile abalone, Haliotis discus hannai Ino",2004,1,1,,,23,4,,"Zhu, W and Mai, KS and Tan, BP and Wu, GT",,,,,"Juvenile abalone, Haliotis discus hannai Ino. of 0.55 +/- 0.02 g in body weight. and 15.48 +/- 0.31 mm in shell length, were fed with six purified diets containing 0, 9.8. 19.8, 39.7, 79.4. 158.5 in,, Ca-pantothenic acid/kg diet for 16 wk. The Ca-pantothenic acid was microbound with sodium alginate. and other water-soluble vitamins were encapsulated with sodium alginate, by an emulsion coacervation process, prior to supplementation in experimental diets. The dietary Ca-pantothenic acid concentration did not affect the body composition of abalone. Weight gain (WG), daily increment in shell length (DISL), and tissue pantothenic acid were significantly affected by dietary pantothenic acid. According to broken-line regression analysis, 21 mg Ca-pantothenic acid/kg diet was found to satisfy the maximum growth of abalone. whereas on the basis of the pantothenic acid concentration in the viscera and muscle of the experimental abalone, 24 and 26 mg Ca-pantothenic acid/kg diet were required, respectively. Hence, the optimum dietary Ca-pantothenic acid requirement for H. discus hannai Ino is estimated to be 26 mg/kg diet.","RAYYAN-INCLUSION: {""Rebecca""=>""Included"", ""James""=>""Included""} | USER-NOTES: {""Rebecca""=>[""Not available online - Full-text requested from authors""]}",,"",,
rayyan-249832703,Submerged liquid fermentation of Ulva prolifera Muller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino),2018,1,1,,,30,4,,"Chi, YZ and Qiao, LK and Zuo, SQ and Yan, HY and Du, CY and Hwang, HM and Wang, P",,,,,"Ulva prolifera Muller, an alga rich in nutrients and bioactive compounds, is a natural feed resource for aquatic animals. In this study, instead of extracting polysaccharides (PUs) from U. prolifera, algae powder was used directly as the primary carbon source in a fermentation medium. Five percent (5%) algae powder was more conducive to fermentation. Using submerged liquid fermentation, the soluble components of U. prolifera were released efficiently in a 50-L fermenter. Levels of mannitol acquired using submerged liquid fermentation were 1.8 times higher than those acquired using the hot-water method, and polysaccharides were efficiently hydrolyzed to form oligosaccharides with an average molecular weight of approximately 3300 Da. Furthermore, a 2-month experiment was conducted to evaluate the effects of U. prolifera fermentation extracts on the growth performance of juvenile abalone (Haliotis discus hannai Ino). Diets containing algae fermentation extracts in concentrations ranging from 0.25 to 1% significantly increased linear shell growth rate (LGR), weight growth rate (WGR), and specific growth rate (SGR). Diets supplemented with fermentation extracts in concentrations of 0.5 and 1% significantly increased the degree of green coloration in the shell. Treatment of algae tissue using submerged liquid fermentation has the advantages of high efficiency and convenient process monitoring. Additionally, the technique can be scaled up for use in animal husbandry and aquaculture.","RAYYAN-INCLUSION: {""Rebecca""=>""Included""}",10.1007/s10811-018-1413-6,"",,
rayyan-249832704,"A first study on the effect of dietary soya levels and crystalline isoflavones on growth, gonad development and gonad histology of farmed abalone, Haliotis midae",2019,1,1,,,27,1,,"Wu, Y and Kaiser, H and Jones, CLW",,,,,"Soya in formulated diets for abalone, Haliotis midae, can improve somatic growth. However, it may also influence gonad development, thereby limiting the potential benefit of including soya in feed. This is the first study to determine both the effect of dietary soya level on growth and reproduction of abalone and the role of crystalline isoflavones (ISO) at concentrations occurring in soya diets. Abalone (40-50 g individual(-1)) were fed seven isonitrogenous and isoenergetic diets. Three diets contained 5, 10 or 19% soya, while an additional three diets included graded levels of ISO. A fishmeal (FM)-only diet was included. The inclusion of ISO did not influence gonad development or abalone growth while soya inclusion level had an effect on both reproductive development and abalone growth. After 180 days, male abalone fed FM with soya inclusion had the highest whole body mass (69.0 +/- 2.48 g abalone(-1)), meat mass index (60.5 +/- 1.88%), visceral mass index (13.0 +/- 0.27%) and gonad bulk index (42.7 +/- 9.82 g abalone(-1)). Weight loss was observed in all treatments probably due to spawning events. The frequency distribution of the predominant oocyte stage, stage 7 was influenced by soya concentration. The increase in the frequency of stage 7 oocytes in abalone fed FM with soya did not reduce the number of oocytes (45.0 +/- 3.01 oocytes mm(-2)), while the number of oocytes (o) in abalone fed the FM-only diets decreased with increasing abundance of stage 7 oocytes, possibly due to an increase in oocyte size.","RAYYAN-INCLUSION: {""Rebecca""=>""Included"", ""James""=>""Included""}",10.1007/s10499-018-0315-6,"",,
rayyan-249832710,"Molecular cloning, characterization and expression analysis of heat shock protein 90 from Pacific abalone, Haliotis discus hannai Ino in response to dietary selenium",2011,1,1,,,30,1,,"Zhang, WB and Wu, CL and Mai, KS and Chen, QY and Xu, W",,,,,"In the present study, the cDNA of heat shock protein 90 from Pacific abalone Haliotis discus hannai In (HdhHSP90) was cloned by the combination of homology cloning and rapid amplification of cDNA ends (RACE) approaches. The full-length cDNA of HdhHSP90 was of 2660 bp, including an open reading frame (ORF) of 2187 bp encoding a polypeptide of 728 amino acids with predicted molecular weight of 84.134 kDa and theoretical isoelectric point of 4.619. BLAST analysis revealed that HdhHSP90 shared high similarity with other known HSP90s, and the five conserved amino acid blocks defined as HSP90 protein family signatures were also identified in HdhHSP90, which indicated that HdhHSP90 should be a cytosolic member of the HSP90 family. The expression levels of HdhHSP90 in haemocytes and hepatopancreas were measured by real-time PCR after Pacific abalone were fed with semi-purified diets containing graded levels of selenium (0.15, 1.32 and 48.70 mg Kg(-1)) for 20 weeks, respectively. The results showed that the expression levels of HdhHSP90 transcript were significantly up-regulated and reached the maximum (0.47-fold) in hepatopancreas of Pacific abalone fed with optimal dietary Se (1.32 mg Kg(-1)) (p < 0.05). However, these levels significantly decreased in hepatopancreas at the excessive dietary Se (48.70 mg Kg(-1)) (p < 0.01). In haemocytes, the expression of HdhHSP90 mRNA increased and reached the maximum (0.96-fold) at the excessive dietary Se (48.70 mg Kg(-1)) (p < 0.01). It is implied that the expression levels of HdhHSP90 could be affected by dietary Se in hepatopancreas and haemocytes, and HdhHSP90 was potentially involved in the anti-oxidation responses in Pacific abalone H. discus hannai. (C) 2010 Elsevier Ltd. All rights reserved.","RAYYAN-INCLUSION: {""Rebecca""=>""Included""}",10.1016/j.fsi.2010.10.019,"",,
rayyan-249832730,"Oxidative stress in abalone: The role of temperature, oxygen and L-proline supplementation",2013,1,1,,,416,,,"Vosloo, D and van Rensburg, L and Vosloo, A",,,,,"In their natural distribution range and in on land-based mariculture facilities, Haliotis midae may be exposed to a relatively wide range of temperatures and oxygen levels, that can induce differential degrees of stress with concomitant metabolic responses. In the current study juvenile H. midae were exposed for one month to two constant temperatures (14 degrees C and 19 degrees C), with three oxygen levels (82%, 98% and 126% oxygen saturation) at each temperature. One additional treatment was included at 19 degrees C, 126% oxygen, where feed was supplemented with L-proline. The results presented here suggest that long-term 19 degrees C exposure is more stressful to H. midae juveniles than a 14 degrees C exposure of the same duration, since exposure to higher temperature generally resulted in higher activities of the antioxidant enzymes measured but lower total antioxidant capacities. Haemolymph glucose levels responded to oxygen treatment at the 14 degrees C exposure, but the same response was not initiated in the 19 degrees C treatment, possibly because the animals exposed to the 19 degrees C treatment relied on proteins to a larger extent. Increased oxygen levels at the 19 degrees C treatment did not cause more DNA damage or protein carbonylation compared to lower oxygen levels. Supplementing feed with L-proline at the high temperature/high oxygen treatment caused a decrease in haemolymph haemocyanin (which may exhibit catalase function) content and a slight decrease in some of the antioxidant enzyme activities, while maintaining the same total antioxidant capacity compared with the same treatment where feed was not supplemented. The overall DNA integrity profile also changed with proline-supplementation, as did the induction level of hsp70. When projecting tissue growth over a 12 month period under these conditions, we estimate that H. midae juveniles in this study may exhibit a significant increase in mass when their feed was supplemented with L-proline, indicating that L-proline supplementation provides some benefit to the individual. It might therefore warrant conducting long-term growth trials on land-based mariculture facilities to further investigate its potential benefit to the mariculture industry. (C) 2013 Elsevier B.V. All rights reserved.","RAYYAN-INCLUSION: {""Rebecca""=>""Included""}",10.1016/j.aquaculture.2013.09.031,"",,
rayyan-249832733,"Thiamin requirement of juvenile abalone, Haliotis discus hannai Ino",2002,1,1,,,207,3,,"Zhu, W and Mai, KS and Wu, GT",,,,,"Juvenile abalone, Haliotis discus hannai Inc, of initial weight 0.55 +/- 0.02 g, were fed with experimental diets with graded levels of thiamin-HCl (0, 9.8, 18.9, 37.2, 75.9, 150.4 and 309.5 mg/kg diet) for 16 weeks. Thiamin-HCl and other water-soluble vitamins were microencapsulated with sodium alginate by an emulsion coacervation process prior to supplementation. To estimate the thiamin requirement of abalone and to evaluate the thiamin status in this animal, weight gain (WG), daily increment in shell length (DISL), tissue thiamin, thiamin pyrophosphate (TPP), thiamin monophosphate (TMP), transketolase (TKA) and thiamin pyrophosphate effect (TPP-effect) both in viscera and muscle were measured. Except for TMP, all parameters mentioned above responded significantly to the change of dietary thiamin levels in a broken line model. However, growth (WG and DISL), TPP concentrations and TPP-effect both in viscera and muscle were found to be the most sensitive indicators. Based on broken line analyses, the thiamin requirement to satisfy maximum growth was estimated to be 51 mg/kg diet, and the dietary thiamin levels to maximize visceral TPP content and TPP-effect of H, discus hannai were estimated to be 61 and 58 mg/kg diet, respectively. (C) 2002 Elsevier Science B.V All rights reserved.","RAYYAN-INCLUSION: {""Rebecca""=>""Included""}",10.1016/S0044-8486(01)00749-9,"",,
rayyan-249832742,Dietary ascorbic acid modulates the expression profile of stress protein genes in hepatopancreas of adult Pacific abalone Haliotis discus hannai Ino,2014,1,1,,,41,2,,"Wu, CL and Wang, J and Xu, W and Zhang, WB and Mai, KS",,,,,"This study was conducted to investigate the effects of dietary ascorbic acid (AA) on transcriptional expression patterns of antioxidant proteins, heat shock proteins (HSP) and nuclear factor kappa B (NF-kappa B) in the hepatopancreas of Pacific abalone Haliotis discus hannai Ino (initial average length: 84.36 +/- 0.24 mm) using real-time quantitative PCR assays. L-ascorbyl-2-molyphosphate (LAMP) was added to the basal diet to formulate four experimental diets containing 0.0, 70.3, 829.8 and 4967.5 mg AA equivalent kg(-1) diets, respectively. Each diet was fed to triplicate groups of adult abalone in acrylic tanks (200 L) in a flow-through seawater system. Each tank was stocked with 15 abalone. Animals were fed once daily (17:00) to apparent satiation for 24 weeks. The results showed that the dietary AA (703 mg kg(-1)) could significantly up-regulate the expression levels of Cu/Zn superoxide dismutase (SOD), catalase (CAT), glutathione-S-transferase (GST), feritin (FT) and heat shock protein 26 (HSP26) in the hepatopancreas of abalone in this treatment compared to the controls. However, the expression levels of Mn-SOD, glutathione peroxidase (GPX), thioredoxin peroxidase (TPx), selenium-binding protein (SEBP), HSP70 and HSP90 were significantly down-regulated. Compared with those in the group with 70.3 mg kg(-1) dietary AA, the expression levels of CAT, GST and HSP26 were decreased in abalone fed with very high dietary AA (4967.5 mg kg). In addition, significant up-regulations of expression levels of Mn-SOD, GPX, TPx, SEBP, FT, HSP70, HSP90 and NF-kappa B were observed in abalone fed with apparently excessive dietary AA (829.8 and 4967.5 mg kg(-1)) as compared to those fed 70.3 mg kg(-1) dietary AA. These findings showed that dietary AA influenced the expression levels of antioxidant proteins, heat shock proteins and NF-kappa B in the hepatopancreas of abalone at transcriptional level. Levels of dietary AA that appeared adequate (70.3 mg kg(-1)) reduced the oxidative stress by influencing gene expression of antioxidant proteins, but excessive dietary AA (829.8 and 4967.5 mg kg(-1)) induced oxidative stress in Pacific abalone H. discus hannai. (C) 2014 Elsevier Ltd. All rights reserved.","RAYYAN-INCLUSION: {""Rebecca""=>""Included"", ""James""=>""Included""}",10.1016/j.fsi.2014.08.026,"",,
rayyan-249832743,Dietary inclusions of dried macroalgae meal in formulated diets improve the growth of greenlip abalone (Haliotis laevigata),2016,1,1,,,28,6,,"Bansemer, MS and Qin, JG and Harris, JO and Duong, D and Currie, KL and Howarth, GS and Stone, DAJ",,,,,"Wild greenlip abalone predominantly consumes macroalgae, but under culture conditions in Australia, they are fed formulated diets. Dried macroalgae meals are promising ingredients for abalone diets. In this 92-day study, the growth, feed utilisation and digestive enzyme activities of greenlip abalone (Haliotis laevigata; 2.89 g) fed dried macroalgae meals (Ulva sp. meal or Gracilaria cliftonii meal) in formulated diets were investigated. Seven experimental formulated diets, a basal diet (0 % diet) and three inclusion levels of Ulva sp. meal (5, 10 and 20 % inclusions) and Gracilaria sp. meal (5, 10 and 20 % inclusions) were used. Diets were formulated to contain 35 % crude protein, 5 % crude lipid and 17.5 MJ kg(-1) gross energy. A commercial diet was also fed to abalone and compared with the 0 % diet. Growth and feed conversion ratio (FCR) of abalone fed the 0 % diet and commercial diet were similar. Abalone fed 5 % Gracilaria sp. meal or Ulva sp. meal exhibited superior growth to abalone fed 0 %. However, increasing dietary Gracilaria sp. meal inclusions (> 10 %) led to further growth improvements but impaired protein and energy retentions. In contrast, abalone fed > 10 % Ulva sp. meal inclusions exhibited similar growth to those fed 0 and 5 % Ulva sp. Although Ulva sp. and Gracilaria sp. meals are currently not commercially viable, this study clearly demonstrates the potential to develop abalone feeds with inclusions of dried macroalgae meal. We recommend a dietary inclusion of 10 % Gracilaria sp. meal or 5 % Ulva sp. meal to improve abalone growth.","RAYYAN-INCLUSION: {""Rebecca""=>""Included"", ""James""=>""Included""}",10.1007/s10811-016-0829-0,"",,
rayyan-249832747,"Effect of dietary organic selenium on survival, growth, antioxidation, immunity and gene expressions of selenoproteins in abalone Haliotis discus hannai",2019,1,1,,,50,3,,"Kong, YY and Li, SQ and Liu, MF and Yao, CW and Yang, XY and Zhao, NN and Li, MZ",,,,,"No studies have been focused on the inclusion of organic selenium in formulated feed of abalone when organic minerals are accepted by aquaculture feed industry. This experiment evaluated the effect of organic selenium on the growth, antioxidation, immunity and gene expressions of selenoproteins in abalone. Graded levels of organic selenium were included to the basal diet at 0.00, 0.15, 0.30 and 0.60 ppm providing 157.83, 322.51, 437.59 and 596.59 ug/kg of selenium in the diet. Accordingly, the diets were named as Se-0.00, Se-0.15, Se-0.30 and Se-0.60 respectively. Results had shown that survival rate, weight gain rate and shell length increase rate were lowest for Se-0.60 group (p < 0.05). The concentration of selenium in the whole body generally increased with increasing level of dietary organic selenium (p < 0.05). The enzyme activities related to antioxidation increased initially with low levels of dietary selenium and decreased with higher levels, with the highest value in Se-0.30 group (p < 0.05). The enzyme activities of immunity increased with the addition of dietary selenium. With the increase of dietary selenium, Myostain expression decreased initially and increased afterwards, with lowest value for Se-0.30 group (p < 0.05). However, the expressions of other genes related to growth, antioxidation and selenoproteins firstly increased and then decreased, with the highest value recorded for Se-0.15 group. In conclusion, the inclusion rate of 0.15 - 0.30 ppm Se in diet could promote growth, antioxidation, immunity and gene expressions of selenoproteins in abalone; however, excess selenium with 0.60 ppm inclusion lever in diet had toxic effects.","RAYYAN-INCLUSION: {""Rebecca""=>""Included"", ""James""=>""Included""}",10.1111/are.13956,"",,
rayyan-249832748,"Effects of dietary vitamin K on survival, growth, and tissue concentrations of phylloquinone (PK) and menaquinone-4 (MK-4) for juvenile abalone, Haliotis discus hannai Ino",2001,1,1,,,256,2,,"Tan, BP and Mai, K",,,,,"The experiment was conducted to investigate the effects of dietary vitamin K on survival, growth and tissue vitamin K concentrations of abalone, Haliotis discus hannai. Eight purified diets were formulated to provide a series of graded levels of menadione sodium bisulfite (MSB) (0-320 mg kg(-1) diet). The brown alga, Laminaria japonica, was used as a control diet. Abalone juveniles of similar size (mean weight 1.18+/-0.04 g; mean shell length 18.65+/-10.18 mm) were distributed in a flow-through system using a completely randomized design with nine treatments and three replicate groups per treatment. Animals were hand-fed the appropriate diets once daily at 17:00 for a 120-day period. Survival and carcass composition were not significantly affected by the dietary treatments (P > 0.05). Significantly lower growth rate was found in abalone fed diet supplemented with antibiotic (suphaguanidine) than in those fed the other diets, but no significant difference in growth rate related to dietary level of MSB was observed. The concentrations of menaquinone-4 (MK-4) in muscle and viscera increased with increasing dietary MSB up to 10 mg kg(-1). No phylloquinone (PK) was detected in tissues except that the abalone fed the control diet, Laminaria japonica, produced a relatively high level of PK. It seemed to be that the 10-mg MSB kg(-1) diet is sufficient to that allowing the maintenance of 'steady-state' tissue concentration in juvenile abalone. Dietary MSB was converted to MK-4 in abalone. Either MK-4 or PK deposited in the body is derived from food. (C) 2001 Elsevier Science B.V. All rights reserved.","RAYYAN-INCLUSION: {""Rebecca""=>""Included"", ""James""=>""Included""} | RAYYAN-LABELS: low protein in all diets,low survival in all treatments,oxygen levels low enough to have major impacts on all abalone",10.1016/S0022-0981(00)00316-6,"",,
rayyan-249832751,"Ascorbic Acid Regulates the Immunity, Anti-Oxidation and Apoptosis in Abalone Haliotis discus hannai Ino",2021,1,1,,,10,9,,"Luo, K and Li, XX and Wang, L and Rao, WX and Wu, Y and Liu, Y and Pan, MZ and Huang, D and Zhang, WB and Mai, KS",,,,,"The present study was conducted to investigate the roles of ascorbic acid (AA) in immune response, anti-oxidation and apoptosis in abalone (Haliotis discus hannai Ino). Seven semi-purified diets with graded levels of AA (0, 50, 100, 200, 500, 1000 and 5000 mg/kg) were fed to abalone (initial weight: 12.01 +/- 0.001 g, initial shell length: 48.44 +/- 0.069 mm) for 100 days. The survival, weight gain rate and daily increment in shell length were not affected by dietary AA. The AA content in the gill, muscle and digestive glands of abalone was significantly increased by dietary AA. In terms of immunity, dietary AA significantly improved the total hemocyte count, respiratory burst and phagocytic activity in hemolymph, and lysozyme activity in cell-free hemolymph (CFH). In the digestive gland, the TLR-MyD88-dependent and TLR-MyD88-independent signaling pathways were suppressed by dietary AA supplementation. The mRNA levels of beta-defensin and arginase-I in the digestive gland were significantly increased by dietary AA. In the gill, only the TLR-MyD88-dependent signaling pathway was depressed by dietary AA to reduce inflammation in abalone. The level of mytimacin 6 in the gill was significantly upregulated by dietary AA. After Vibrio parahaemolyticus infection, the TLR signaling pathway in the digestive gland was suppressed by dietary AA, which reduced inflammation in the abalone. In terms of anti-oxidation, superoxide dismutase, glutathione peroxidase and catalase activities, as well as total anti-oxidative capacity and reduced glutathione content in CFH, were all significantly upregulated. The malondialdehyde content was significantly downregulated by dietary AA. The anti-oxidative capacity was improved by triggering the Keap1-Nrf2 pathway in abalone. In terms of apoptosis, dietary AA could enhance the anti-apoptosis ability via the JNK-Bcl-2/Bax signaling cascade in abalone. To conclude, dietary AA was involved in regulating immunity, anti-oxidation and apoptosis in abalone.","RAYYAN-INCLUSION: {""Rebecca""=>""Included"", ""James""=>""Included""}",10.3390/antiox10091449,"",,
rayyan-249832764,Dietary selenium requirement and its toxicity in juvenile abalone Haliotis discus hannai Ino,2012,1,1,,,330,,,"Wang, WF and Mai, KS and Zhang, WB and Xu, W and Ai, QH and Liufu, ZG and Li, HT",,,,,"A study was conducted to evaluate the effects of dietary selenium (Se) on survival, growth performances and immune responses of juvenile abalone Haliotis discus hannai. Moreover, the toxicity of high dose of dietary selenium was also analyzed. Six semi-purified diets containing graded levels of sodium selenite (0.15, 0.53, 0.88,1.55, 2.63 and 9.16 mg Se/kg diet) were randomly fed to juvenile abalone (initial weight: 0.68 +/- 0.00 g) in triplicate groups for 24 weeks in a flow-through system. Results showed that the weight gain ratio (WGR, %) of abalone fed 1.55 mg/kg of dietary selenium was significantly (P < 0.05) higher than that with 9.16 mg/kg of dietary selenium. However, there were no significant (P > 0.05) differences when compared to the other treatments. Selenium concentration in the soft body and the activity of glutathione peroxidase in serum were significantly (P < 0.05) increased with dietary selenium. Significant higher activities of phenoloxidase (PO) and lysozyme in serum were observed in the treatment with 0.88 mg Se/kg diet, compared with those in 9.16 mg Se/kg diet However, the protein concentration in serum maintained relatively constant regardless of dietary treatments. The dietary selenium requirement of juvenile abalone was estimated to be 1.408 mg/kg, using second-order polynomial regression analysis. The toxicity of high level of dietary selenium (9.16 mg/kg) to juvenile abalone was characterized by depressed growth performances and decreased activities of PO and lysozyme in serum. (C) 2011 Elsevier B.V. All rights reserved.","RAYYAN-INCLUSION: {""Rebecca""=>""Included"", ""James""=>""Included""}",10.1016/j.aquaculture.2011.11.032,"",,
rayyan-249832768,"Diet development and evaluation for juvenile abalone, Haliotis asinina Linne: Lipid and essential fatty acid levels",2011,1,1,,,312,1,,"Bautista-Teruel, MN and Koshio, SS and Ishikawa, M",,,,,"Experiments on diet development and evaluation for juvenile abalone, Haliotis asinina focusing on lipid and essential fatty acid (EFA) levels were conducted. Six isonitrogenous diets were formulated in Experiment 1 (E1)) to contain 27% protein with lipid levels at 0, 2, 4, 6, 8, and 10%. Experiment 2 (E2) (EFA levels), used the optimum lipid level (3.59%) in E1 with EFA supplementation of 0.0, 0.2, 0.4, 0.8, and 1.6%. Abalone juveniles [mean initial weight and shell length of 0.60 +/- 0.07 g and 14.70 +/- 0.12 mm (E1], [0.60 +/- 0.16 g and 15.30 +/- 0.73 mm (E2)] respectively, were fed these diets at 2-5% body weight in 3 replicates. Feeding trials in 90 days/experiment evaluated growth, survival, feed conversion ratio (FCR) and fatty acid composition in abalone tissues. Results showed significantly higher growth rates (ANOVA P < 0.05) with abalone fed diets with lipid levels of 2.2%, 3.6%, and 6.1% compared with those containing lipid levels of 7.6% and 9.8%. Abalone fed the lipid-free diet showed significantly the lowest growth rate among treatments. Break point analysis as a function of growth, showed optimum lipid requirement at 3.59%. Survival was high at 95-99% in both experiments. FCR values for D3 and D4 were significantly better compared to D2, D5 and D6 (E1)) while no significant differences were found for D2-D6 for E2. Abalone body lipid increased with corresponding increase in dietary lipid. Addition of 18:2n-6, 18:3n-3, and n-3 HUFA showed significant improvement in weight gains up to 1.6% supplementation. Fatty acid composition of the lipid samples reflected those of the diets. Total lipid of abalone fed the lipid-free diet showed higher monoenes. Addition of EFA resulted in an increase in both n-3 and n-6 fatty acids. Lipid incorporation at 3.6% using a 1:1 ratio of CLO and SBO with EFA supplementation (1.6%) is best in juvenile abalone diet formulation. (C) 2011 ensevier B.V. All rights reserved.","RAYYAN-INCLUSION: {""Rebecca""=>""Included"", ""James""=>""Included""} | RAYYAN-LABELS: oxygen levels low enough to have major impacts on all abalone",10.1016/j.aquaculture.2011.01.004,"",,
